species,Order,Family,source,specimens barcoded,specimens,public BINs,verified by,status,BOLD taxid
Hylebainosoma nontronensis,Arthropoda,Diplopoda,Chordeumatida,Haaseidae,BOLD:FE,7,11,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=675622 ,
Hylebainosoma tatranum,Arthropoda,Diplopoda,Chordeumatida,Haaseidae,FE,,,,FE,gap,
Romanosoma birtei,Arthropoda,Diplopoda,Chordeumatida,Haaseidae,FE,,,,,gap,
Romanosoma cavernicola,Arthropoda,Diplopoda,Chordeumatida,Haaseidae,FE,,,,,gap,
Romanosoma odici,Arthropoda,Diplopoda,Chordeumatida,Haaseidae,FE,,,,,gap,
Romanosoma oltenica,Arthropoda,Diplopoda,Chordeumatida,Haaseidae,FE,,,,,gap,
Xylophageuma vomrathi,Arthropoda,Diplopoda,Chordeumatida,Haaseidae,BOLD:FE,3,8,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=375993 ,
Xylophageuma zschokkei,Arthropoda,Diplopoda,Chordeumatida,Haaseidae,BOLD:FE,4,8,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=375994 ,
Hadoblothrus aegeus,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,,gap,
Hadoblothrus gigas,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,FE,gap,
Microcreagrella caeca,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,FE,gap,
Microcreagrina cavicola,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,,gap,
Microcreagrina hispanica,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,ITIS,gap,
Microcreagrina madeirensis,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,,gap,
Microcreagrina subterranea,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,,gap,
Pseudoblothrus oromii,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,,gap,
Pseudoblothrus peyerimhoffi,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,ITIS,gap,
Pseudoblothrus regalini,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,,gap,
Pseudoblothrus roszkovskii,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,13,13,1,ITIS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=931019 ,
Pseudoblothrus strinatii,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,,gap,
Pseudoblothrus thiebaudi,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,,gap,
Pseudoblothrus vulcanus,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,,gap,
Syarinus strandi,Arthropoda,Arachnida,Pseudoscorpiones,Syarinidae,FE,,,,FE,gap,
Hadzia fragilis,Arthropoda,Malacostraca,Amphipoda,Hadziidae,FE,,,,,gap,
Hadzia gjorgjevici,Arthropoda,Malacostraca,Amphipoda,Hadziidae,FE,,,,,gap,
Hadzia minuta,Arthropoda,Malacostraca,Amphipoda,Hadziidae,FE,,,,,gap,
Metahadzia adriatica,Arthropoda,Malacostraca,Amphipoda,Hadziidae,FE,,,,WORMS,gap,
Metahadzia helladis,Arthropoda,Malacostraca,Amphipoda,Hadziidae,FE,,,,,gap,
Metahadzia tavaresi,Arthropoda,Malacostraca,Amphipoda,Hadziidae,FE,,,,FE,gap,
Metahadzia uncispina,Arthropoda,Malacostraca,Amphipoda,Hadziidae,FE,,,,,gap,
Hafenferrefia imperialis,Arthropoda,Arachnida,Sarcoptiformes,Tenuialidae,FE,,,,FE,gap,
Hafenferrefia nevesi,Arthropoda,Arachnida,Sarcoptiformes,Tenuialidae,FE,,,,ITIS,gap,
Hafenrefferia gilvipes,Arthropoda,Arachnida,Sarcoptiformes,Tenuialidae,BOLD:FE,6,6,3,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=480967 ,
Hafenrefferia quadricuspis,Arthropoda,Arachnida,Sarcoptiformes,Tenuialidae,FE,,,,FE,gap,
Halarachne halichoeri,Arthropoda,Arachnida,Mesostigmata,Halarachnidae,FE,,,,ITIS,gap,
Pneumonyssoides caninum,Arthropoda,Arachnida,Mesostigmata,Halarachnidae,FE,,,,ITIS,gap,
Halice abyssi,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,BOLD:WORMS,3,12,0,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=597870 ,
Halice aculeata,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,WORMS,,,,,gap,
Halice walkeri,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,BOLD,1,1,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=660263 ,
Halicoides anomalus,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,WORMS,,,,,gap,
Halicoides tertia,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,WORMS,,,,WORMS,gap,
Nicippe tumida,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,BOLD:WORMS,6,8,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=370413 ,
Pardalisca abyssi,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,BOLD:WORMS,5,8,0,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=512594 ,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=746545 ,
Pardalisca brachydactyla,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,WORMS,,,,,gap,
Pardalisca mediterranea,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,WORMS,,,,,gap,
Pardalisca tenuipes,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,BOLD:WORMS,10,11,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=512595 ,
Pardaliscella boecki,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,BOLD:WORMS,1,1,0,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=706978 ,
Pardaliscoides stebbingi,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,WORMS,,,,,gap,
Princaxelia stephenseni,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,WORMS,,,,WORMS,gap,
Halophiloscia canariensis,Arthropoda,Malacostraca,Isopoda,Halophilosciidae,BOLD,27,28,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=936135 ,
Halophiloscia couchii,Arthropoda,Malacostraca,Isopoda,Halophilosciidae,BOLD:FE,9,10,5,ITIS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=889742 ,
Halophiloscia guernei,Arthropoda,Malacostraca,Isopoda,Halophilosciidae,FE,,,,FE,gap,
Halophiloscia hirsuta,Arthropoda,Malacostraca,Isopoda,Halophilosciidae,BOLD:FE,1,3,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=936136 ,
Halophiloscia ischiana,Arthropoda,Malacostraca,Isopoda,Halophilosciidae,BOLD:FE,0,1,0,,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=936137 ,
Halophiloscia microphthalma,Arthropoda,Malacostraca,Isopoda,Halophilosciidae,BOLD,1,1,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=936138 ,
Halophiloscia rodriguezi,Arthropoda,Malacostraca,Isopoda,Halophilosciidae,BOLD,12,14,5,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=936139 ,
Halophiloscia tyrrhena,Arthropoda,Malacostraca,Isopoda,Halophilosciidae,BOLD:FE,1,1,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=936140 ,
Stenophiloscia glarearum,Arthropoda,Malacostraca,Isopoda,Halophilosciidae,BOLD:FE,1,2,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=936206 ,
Stenophiloscia posidoniarum,Arthropoda,Malacostraca,Isopoda,Halophilosciidae,FE,,,,,gap,
Stenophiloscia vandeli,Arthropoda,Malacostraca,Isopoda,Halophilosciidae,FE,,,,,gap,
Stenophiloscia zosterae,Arthropoda,Malacostraca,Isopoda,Halophilosciidae,FE,,,,,gap,
Haloribatula tanareae,Arthropoda,Arachnida,,Protoribatidae,FE,,,,,gap,
Liebstadia badensis,Arthropoda,Arachnida,,Protoribatidae,FE,,,,FE,gap,
Liebstadia gallardoi,Arthropoda,Arachnida,,Protoribatidae,FE,,,,FE,gap,
Liebstadia gratiosa,Arthropoda,Arachnida,,Protoribatidae,FE,,,,FE,gap,
Liebstadia microptera,Arthropoda,Arachnida,,Protoribatidae,FE,,,,FE,gap,
Liebstadia nordenskioldi,Arthropoda,Arachnida,,Protoribatidae,FE,,,,,gap,
Liebstadia variabilis,Arthropoda,Arachnida,,Protoribatidae,FE,,,,FE,gap,
Liebstadia willmanni,Arthropoda,Arachnida,,Protoribatidae,FE,,,,,gap,
Protoribates austriacus,Arthropoda,Arachnida,,Protoribatidae,FE,,,,,gap,
Protoribates berndhauseri,Arthropoda,Arachnida,,Protoribatidae,FE,,,,ITIS,gap,
Protoribates dentatus,Arthropoda,Arachnida,,Protoribatidae,FE,,,,ITIS,gap,
Protoribates divergens,Arthropoda,Arachnida,,Protoribatidae,FE,,,,,gap,
Protoribates elongatus,Arthropoda,Arachnida,,Protoribatidae,FE,,,,,gap,
Protoribates gratiosus,Arthropoda,Arachnida,,Protoribatidae,FE,,,,,gap,
Protoribates lagenula,Arthropoda,Arachnida,,Protoribatidae,FE,,,,FE,gap,
Protoribates latus,Arthropoda,Arachnida,,Protoribatidae,FE,,,,,gap,
Protoribates longior,Arthropoda,Arachnida,,Protoribatidae,FE,,,,,gap,
Protoribates longiusculus,Arthropoda,Arachnida,,Protoribatidae,FE,,,,ITIS,gap,
Protoribates monodactylus,Arthropoda,Arachnida,,Protoribatidae,FE,,,,FE,gap,
Protoribates novus,Arthropoda,Arachnida,,Protoribatidae,FE,,,,,gap,
Protoribates pannonicus,Arthropoda,Arachnida,,Protoribatidae,FE,,,,,gap,
Protoribates pupula,Arthropoda,Arachnida,,Protoribatidae,FE,,,,,gap,
Protoribates tentaculatus,Arthropoda,Arachnida,,Protoribatidae,FE,,,,,gap,
Halosbaena fortunata,Arthropoda,Malacostraca,Thermosbaenacea,Halosbaenidae,FE:WORMS,,,,,gap,
Limnosbaena finki,Arthropoda,Malacostraca,Thermosbaenacea,Halosbaenidae,FE,,,,WORMS,gap,
Hannonia echinata,Arthropoda,Pycnogonida,Pantopoda,Ascorhynchoidea incertae sedis,WORMS,,,,,gap,
Hannonia stocki,Arthropoda,Pycnogonida,Pantopoda,Ascorhynchoidea incertae sedis,WORMS,,,,,gap,
Hanseniella caldaria,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,ITIS,gap,
Hanseniella hanseni,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,ITIS,gap,
Hanseniella nivea,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,FE,gap,
Hanseniella unguiculata,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,ITIS,gap,
Scolopendrelloides graeca,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,ITIS,gap,
Scutigerella alpina,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella armata,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella balaguensis,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella carpatica,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella causeyae,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,BOLD:FE,4,5,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=80393 ,
Scutigerella echinostylus,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella hauserae,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella immaculata,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,BOLD:FE,3,3,0,ITIS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=561029 ,
Scutigerella jupeaui,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella lineatus,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella linsleyi,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella orghidani,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella pagesi,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella palmonii,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,ITIS,gap,
Scutigerella remyi,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella sbordoni,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella seposita,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella silvatica,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella silvestrii,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella tescorum,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella thaleri,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella tusca,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Scutigerella verhoeffi,Arthropoda,Symphyla,Symphyla_order_incertae_sedis,Scutigerellidae,FE,,,,,gap,
Haplogona carynthiaca,Arthropoda,Diplopoda,Chordeumatida,Verhoeffiidae,FE,,,,FE,gap,
Haplogona gestri,Arthropoda,Diplopoda,Chordeumatida,Verhoeffiidae,FE,,,,FE,gap,
Haplogona oculodistincta,Arthropoda,Diplopoda,Chordeumatida,Verhoeffiidae,BOLD:FE,10,10,2,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=279570 ,
Haplogona rothenbuehleri,Arthropoda,Diplopoda,Chordeumatida,Verhoeffiidae,BOLD:FE,10,11,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=708791 ,
Haplothrombium klatti,Arthropoda,Arachnida,Prostigmata,Trombellidae,FE,,,,,gap,
Haplothrombium remani,Arthropoda,Arachnida,Prostigmata,Trombellidae,FE,,,,,gap,
Nothrotrombidium bulbifera,Arthropoda,Arachnida,Prostigmata,Trombellidae,FE,,,,FE,gap,
Nothrotrombidium lundbladi,Arthropoda,Arachnida,Prostigmata,Trombellidae,FE,,,,FE,gap,
Nothrotrombidium otiorum,Arthropoda,Arachnida,Prostigmata,Trombellidae,FE,,,,FE,gap,
Notothrombium regisborisi,Arthropoda,Arachnida,Prostigmata,Trombellidae,FE,,,,,gap,
Parawenhoekia dectici,Arthropoda,Arachnida,Prostigmata,Trombellidae,FE,,,,,gap,
Spelaeothrombium caecum,Arthropoda,Arachnida,Prostigmata,Trombellidae,FE,,,,,gap,
Trombella glandulosa,Arthropoda,Arachnida,Prostigmata,Trombellidae,FE,,,,,gap,
Trombella lusitanica,Arthropoda,Arachnida,Prostigmata,Trombellidae,FE,,,,,gap,
Trombella mahunkorum,Arthropoda,Arachnida,Prostigmata,Trombellidae,FE,,,,,gap,
Haplozetes vindobonensis,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,FE,gap,
Indoribates fusifer,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,ITIS,gap,
Lauritzenia atlantica,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,,gap,
Lauritzenia depilis,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,,gap,
Lauritzenia elegans,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,FE,gap,
Lauritzenia hispanicus,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,,gap,
Lauritzenia pallida,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,ITIS,gap,
Lauritzenia similis,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,,gap,
Lauritzenia sinuatus,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,FE,gap,
Lauritzenia tenuifusus,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,ITIS,gap,
Peloribates europaeus,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,,gap,
Peloribates glaber,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,ITIS,gap,
Peloribates hungaricus,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,FE,gap,
Peloribates longipilosus,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,,gap,
Peloribates pilosus,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,116,117,3,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=208812 ,
Peloribates tunisiensis,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,,gap,
Pilobates carpetanus,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,,gap,
Protoribates capucinus,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,BOLD:FE,1,4,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=645574 ,
Protoribates lophotrichus,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,BOLD:FE,2,6,1,FE,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=216806 ,
Rostrozetes foveolatus,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,,gap,
Xylobates vastus,Arthropoda,Arachnida,Sarcoptiformes,Haplozetidae,FE,,,,FE,gap,
Hardametopa nasuta,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Mesometopa neglecta,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Metopa abyssalis,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Metopa affinis,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Metopa alderi,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,BOLD:WORMS,13,18,1,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=647595 ,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=1155708 ,
Metopa boeckii,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,BOLD:WORMS,4,5,4,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=314195 ,
Metopa borealis,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Metopa bruzelii,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Metopa clypeata,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Metopa glacialis,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,BOLD:WORMS,1,1,0,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=766867 ,
Metopa groenlandica,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Metopa latimana,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Metopa leptocarpa,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Metopa longicornis,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Metopa palmata,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Metopa propinqua,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,BOLD,0,1,0,,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=766868 ,
Metopa pusilla,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,BOLD:WORMS,4,6,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=714427 ,
Metopa quadrangula,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,BOLD,0,1,0,,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=766860 ,
Metopa robusta,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Metopa sinuata,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,BOLD:WORMS,1,2,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=894404 ,
Metopa spitzbergensis,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Metopa tenuimana,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Metopa wiesei,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Metopella longimana,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Parametopa kervillei,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,BOLD:WORMS,0,1,0,WORMS,gap,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=593136 ,
Proboloides calcarata,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Proboloides gregaria,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,BOLD:WORMS,5,5,0,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=991749 ,
Stenothoe antennulariae,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Stenothoe ascidiae,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Stenothoe bosphorana,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Stenothoe brevicornis,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Stenothoe cavimana,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Stenothoe coutieri,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Stenothoe crassicornis,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Stenothoe dollfusi,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Stenothoe eduardi,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Stenothoe elachista,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Stenothoe elachistoides,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Stenothoe macrophthalma,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Stenothoe mandragora,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Stenothoe marina,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,BOLD:WORMS,18,19,1,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=455776 ,
Stenothoe megacheir,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,BOLD:WORMS,1,6,0,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=683990 ,
Stenothoe microps,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Stenothoe monoculoides,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,BOLD:WORMS,26,39,1,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=455791 ,
Stenothoe pieropan,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Stenothoe richardi,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Stenothoe tenella,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,,gap,
Stenothoe tergestina,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Stenothoe valida,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,BOLD:WORMS,16,21,0,WORMS,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=753985 ,
Stenula nordmanni,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,WORMS,,,,WORMS,gap,
Harpacticella inopinata,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,FE,,,,,gap,
Harpacticus aegialobates,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,FE,,,,,gap,
Harpacticus alevtinae,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,WORMS,,,,,gap,
Harpacticus chelifer,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,FE:WORMS,,,,WORMS,gap,
Harpacticus compsonyx,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,FE:WORMS,,,,,gap,
Harpacticus flexulosus,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,WORMS,,,,,gap,
Harpacticus flexus,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,BOLD:FE:WORMS,17,20,1,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=683864 ,
Harpacticus giesbrechti,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,WORMS,,,,,gap,
Harpacticus gracilis,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,FE:WORMS,,,,,gap,
Harpacticus littoralis,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,FE:WORMS,,,,,gap,
Harpacticus longiantennata,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,WORMS,,,,,gap,
Harpacticus macrodactylus,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,WORMS,,,,,gap,
Harpacticus obscurus,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,FE:WORMS,3,4,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=955898 ,
Harpacticus ponticus,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,FE:WORMS,,,,,gap,
Harpacticus tenellus,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,WORMS,,,,,gap,
Harpacticus trisetosus,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,FE,,,,,gap,
Harpacticus uniremis,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,BOLD:FE,22,23,0,,,https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=799594 ,
Harpacticus virescens,Arthropoda,Hexanauplia,Harpacticoida,Harpacticidae,WORMS,,,,,gap,
