species,Phylum,Class,Order,Family,source,specimens barcoded,specimens,public BINs,verified by,status,BOLD taxid,BOLD taxid,BOLD taxid,BOLD taxid,BOLD taxid
Anatrachyntis rileyi,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,57,61,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=734939">link 734939</a>,
Anatrachyntis simplex,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,7,9,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=487094">link 487094</a>,
Ascalenia decolorella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,,gap,
Ascalenia echidnias,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,FE,gap,
Ascalenia vanella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,FE,gap,
Ascalenia vanelloides,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,FE,gap,
Ascalenia viviparella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,,gap,
Bifascia nigralbella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,FE,gap,
Bifascioides leucomelanella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,18,20,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=528309">link 528309</a>,
Calycobathra calligoni,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,,gap,
Coccidiphila camai,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:LF,2,2,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=805226">link 805226</a>,
Coccidiphila danilevskyi,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,3,4,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=362502">link 362502</a>,
Coccidiphila gerasimovi,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,4,7,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=786728">link 786728</a>,
Coccidiphila ledereriella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,2,4,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=746892">link 746892</a>,
Cosmopterix abdita,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD,33,36,2,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=18987">link 18987</a>,
Cosmopterix athesiae,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,23,23,3,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=273569">link 273569</a>,
Cosmopterix attenuatella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,1,10,0,ITIS,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=530556">link 530556</a>,
Cosmopterix coryphaea,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=1142099">link 1142099</a>,
Cosmopterix crassicervicella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,53,56,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=362493">link 362493</a>,
Cosmopterix feminella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:LF,7,7,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=852017">link 852017</a>,
Cosmopterix lienigiella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,11,12,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=295268">link 295268</a>,
Cosmopterix orichalcea,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,18,23,2,BT,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=286169">link 286169</a>,
Cosmopterix pararufella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,2,2,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=464500">link 464500</a>,
Cosmopterix pulchrimella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,41,52,2,BT,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=18986">link 18986</a>,
Cosmopterix schmidiella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,1,3,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=890621">link 890621</a>,
Cosmopterix scribaiella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,14,16,4,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=344488">link 344488</a>,
Cosmopterix sibirica,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,2,3,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=894138">link 894138</a>,
Cosmopterix turbidella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,2,2,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=763900">link 763900</a>,
Cosmopterix zieglerella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF:iNat,12,14,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=197995">link 197995</a>,
Eteobalea albiapicella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,26,27,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=298984">link 298984</a>,
Eteobalea alypella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,FE,gap,
Eteobalea anonymella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,32,40,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=370739">link 370739</a>,
Eteobalea beata,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,0,2,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=535691">link 535691</a>,
Eteobalea dohrnii,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,0,2,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=362486">link 362486</a>,
Eteobalea intermediella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,26,30,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=30804">link 30804</a>,
Eteobalea isabellella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,3,3,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=894262">link 894262</a>,
Eteobalea serratella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,8,12,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=30803">link 30803</a>,
Eteobalea siciliae,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,1,3,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=388328">link 388328</a>,
Eteobalea sumptuosella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,1,6,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=463856">link 463856</a>,
Eteobalea teucrii,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=748765">link 748765</a>,
Eteobalea tririvella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,28,40,1,BT,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=388327">link 388327</a>,
Euclemensia woodiella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,FE,gap,
Gibeauxiella bellaqueifontis,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,FE,gap,
Gibeauxiella reliqua,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,FE,gap,
Gisilia lerautella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,,gap,
Gisilia stereodoxa,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,0,1,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=1078806">link 1078806</a>,
Hodgesiella rebeli,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,2,2,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=787033">link 787033</a>,
Hodgesiella rhodorrhizella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE,,,,FD,gap,
Isidiella divitella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,FE,gap,
Isidiella nickerlii,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,1,1,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=677323">link 677323</a>,
Limnaecia phragmitella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF:iNat,123,129,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=15438">link 15438</a>,
Pancalia baldizzonella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,,gap,
Pancalia leuwenhoekella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,19,28,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=255677">link 255677</a>,
Pancalia nodosella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,2,2,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=894263">link 894263</a>,
Pancalia schwarzella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,16,20,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=271600">link 271600</a>,
Pyroderces argyrogrammos,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,24,27,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=362496">link 362496</a>,
Pyroderces brosi,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,,gap,
Pyroderces caesaris,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,,gap,
Pyroderces klimeschi,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,5,5,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=787034">link 787034</a>,
Pyroderces tethysella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,,gap,
Pyroderces wolschrijni,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,1,1,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=487104">link 487104</a>,
Ramphis ibericus,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,0,1,0,,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=535693">link 535693</a>,
Ramphis libanoticus,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,,gap,
Sorhagenia janiszewskae,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,31,36,1,BT,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=205668">link 205668</a>,
Sorhagenia lophyrella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,31,40,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=183447">link 183447</a>,
Sorhagenia reconditella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,,gap,
Sorhagenia rhamniella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,34,36,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=311406">link 311406</a>,
Stagmatophora heydeniella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,4,6,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=261770">link 261770</a>,
Vulcaniella cognatella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,0,1,0,,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=535690">link 535690</a>,
Vulcaniella denisi,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BT,,,,BT,gap,
Vulcaniella extremella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,5,10,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=535689">link 535689</a>,
Vulcaniella fiordalisa,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,7,10,2,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=362498">link 362498</a>,
Vulcaniella gielisi,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,,gap,
Vulcaniella grabowiella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,7,8,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=456817">link 456817</a>,
Vulcaniella grandiferella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,,gap,
Vulcaniella karadaghella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,,gap,
Vulcaniella klimeschi,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,FE,gap,
Vulcaniella pomposella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,BOLD:FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=887968">link 887968</a>,
Vulcaniella rosmarinella,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,FE:LF,,,,FE,gap,
Alucita acutata,Arthropoda,Insecta,Lepidoptera,Alucitidae,FE:LF,,,,,gap,
Alucita bidentata,Arthropoda,Insecta,Lepidoptera,Alucitidae,FE:LF,,,,,gap,
Alucita budashkini,Arthropoda,Insecta,Lepidoptera,Alucitidae,FE:LF,,,,,gap,
Alucita bulgaria,Arthropoda,Insecta,Lepidoptera,Alucitidae,FE:LF,,,,,gap,
Alucita canariensis,Arthropoda,Insecta,Lepidoptera,Alucitidae,FE:LF,,,,,gap,
Alucita cancellata,Arthropoda,Insecta,Lepidoptera,Alucitidae,BOLD:FE:LF,11,11,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=324134">link 324134</a>,
Alucita cymatodactyla,Arthropoda,Insecta,Lepidoptera,Alucitidae,FE:LF,0,1,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=1156082">link 1156082</a>,
Alucita debilella,Arthropoda,Insecta,Lepidoptera,Alucitidae,BOLD:FE:LF,1,1,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=362488">link 362488</a>,
Alucita desmodactyla,Arthropoda,Insecta,Lepidoptera,Alucitidae,BOLD:FE:LF,21,22,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=404716">link 404716</a>,
Alucita grammodactyla,Arthropoda,Insecta,Lepidoptera,Alucitidae,BOLD:FE:LF,28,29,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=641402">link 641402</a>,
Alucita hexadactyla,Arthropoda,Insecta,Lepidoptera,Alucitidae,BOLD:FE:LF:iNat,30,41,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=183393">link 183393</a>,
Alucita huebneri,Arthropoda,Insecta,Lepidoptera,Alucitidae,BOLD:FE:LF,14,14,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=544272">link 544272</a>,
Alucita iberica,Arthropoda,Insecta,Lepidoptera,Alucitidae,FE:LF,,,,,gap,
Alucita karadagica,Arthropoda,Insecta,Lepidoptera,Alucitidae,FE:LF,,,,,gap,
Alucita major,Arthropoda,Insecta,Lepidoptera,Alucitidae,FE:LF,,,,FE,gap,
Alucita palodactyla,Arthropoda,Insecta,Lepidoptera,Alucitidae,BOLD:FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=951622">link 951622</a>,
Alucita pectinata,Arthropoda,Insecta,Lepidoptera,Alucitidae,FE:LF,,,,,gap,
Alucita pliginskii,Arthropoda,Insecta,Lepidoptera,Alucitidae,FE:LF,,,,,gap,
Alucita tridentata,Arthropoda,Insecta,Lepidoptera,Alucitidae,FE:LF,,,,,gap,
Alucita zonodactyla,Arthropoda,Insecta,Lepidoptera,Alucitidae,BOLD:FE:LF,5,7,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=787048">link 787048</a>,
Pterotopteryx dodecadactyla,Arthropoda,Insecta,Lepidoptera,Alucitidae,BOLD:FE:LF,33,38,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=224895">link 224895</a>,
Pterotopteryx lonicericola,Arthropoda,Insecta,Lepidoptera,Alucitidae,FE:LF,,,,,gap,
Pterotopteryx monticola,Arthropoda,Insecta,Lepidoptera,Alucitidae,LF,,,,,gap,
Pterotopteryx synnephodactyla,Arthropoda,Insecta,Lepidoptera,Alucitidae,LF,,,,,gap,
Ambloma brachyptera,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Ambloma klimeschi,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,5,5,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=760082">link 760082</a>,
Amselina cedestiella,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Amselina emir,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Amselina kasyi,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Amselina virgo,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Apatema acutivalva,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Apatema apatemella,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Apatema apolausticum,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,11,12,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=343567">link 343567</a>,
Apatema baixerasi,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,9,9,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=362463">link 362463</a>,
Apatema fasciata,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,4,4,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=897865">link 897865</a>,
Apatema impunctella,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Apatema junnilaineni,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,1,1,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=892031">link 892031</a>,
Apatema lucidum,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,4,4,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=892030">link 892030</a>,
Apatema mediopallidum,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,9,24,3,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=100106">link 100106</a>,
Apatema parodia,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=979241">link 979241</a>,
Apatema sutteri,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Apatema whalleyi,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,11,16,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=100105">link 100105</a>,
Apateona hispanicum,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Apiletria luella,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Aprominta aga,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Aprominta aperitta,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Aprominta argonauta,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Aprominta atricanella,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Aprominta bifasciata,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Aprominta cryptogamarum,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Aprominta designatella,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,1,1,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=523063">link 523063</a>,
Aprominta gloriosa,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Aprominta pannosella,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Aprominta reisseri,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Aprominta separata,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Aprominta tectaphella,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Aprominta xena,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Arragonia kautzi,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Arragonia punctivitellus,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,BEL,gap,
Autosticha kyotensis,Arthropoda,Insecta,Lepidoptera,Autostichidae,LF,12,18,1,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=12540">link 12540</a>,
Autosticha modicella,Arthropoda,Insecta,Lepidoptera,Autostichidae,LF,14,15,2,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=86596">link 86596</a>,
Catasphalma kautziella,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,0,2,0,FE,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=981226">link 981226</a>,
Charadraula cassandra,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Chersogenes victimella,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,2,2,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=1157962">link 1157962</a>,
Deroxena conioleuca,Arthropoda,Insecta,Lepidoptera,Autostichidae,LF,3,3,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=758233">link 758233</a>,
Deroxena venosulella,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=892079">link 892079</a>,
Donaspastus bosellii,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Donaspastus delicatella,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Donaspastus digitatus,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Donaspastus liguricus,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Donaspastus pannonicus,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Dysallomima coarctella,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,1,1,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=892029">link 892029</a>,
Dysspastus baldizzonei,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Dysspastus fallax,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,12,13,1,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=362465">link 362465</a>,
Dysspastus gracilella,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,BEL,gap,
Dysspastus hartigi,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Dysspastus ios,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Dysspastus lilliput,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Dysspastus mediterraneus,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Dysspastus musculina,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Dysspastus perpygmaeella,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Dysspastus simplex,Arthropoda,Insecta,Lepidoptera,Autostichidae,LF,,,,,gap,
Dysspastus undecimpunctella,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,FE,gap,
Epanastasis canariensis,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,3,3,0,FE,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=897870">link 897870</a>,
Epanastasis eupracta,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,3,3,0,,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=897869">link 897869</a>,
Epanastasis excellens,Arthropoda,Insecta,Lepidoptera,Autostichidae,FE:LF,,,,,gap,
Epanastasis sophroniellus,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD:FE:LF,4,4,0,FD,,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=897868">link 897868</a>,
Eremica pales,Arthropoda,Insecta,Lepidoptera,Autostichidae,BOLD,0,1,0,,gap,<a href="https://www.boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=856869">link 856869</a>,
Heringita descombesi,Arthropoda,Insecta,Lepidoptera,Autostichidae,LF,,,,,gap,
